p,q,aic,bic,stable,intl_block_p,lb_pvalue,lb_lag,n_obs,train_lb_pass,train_intl_pass
58,6,670.3209949018737,905.1599074600881,False,7.544615166755802e-29,,31,156,False,True
18,41,685.6167455890129,905.2063781109796,True,3.5965045986938144e-42,0.004452698686862686,23,156,False,True
36,22,688.6897947622724,905.2295712769895,True,4.178053366010547e-27,,31,156,False,True
37,21,688.7304249091487,905.2702014238658,True,4.590362572656415e-27,,31,156,False,True
11,44,698.0678543035119,905.4580627964804,True,1.1941428117081362e-41,0.018704320355529016,16,156,False,True
56,5,679.7967084521706,905.4860529886364,False,7.152972697876906e-31,,31,156,False,True
57,9,664.660818924616,905.5994434973294,False,2.6071458596408826e-30,,31,156,False,True
19,40,686.0155202775911,905.6051527995578,True,1.0102709621609564e-40,0.004109745180486004,24,156,False,True
24,37,680.0118514489525,905.7011959854183,False,2.016236626347903e-36,0.007676741637501393,29,156,False,True
58,8,664.8048483402725,905.7434729129859,False,4.05901176015211e-26,,31,156,False,True
44,19,673.9641441425497,905.7532006935145,False,2.9794804784770315e-36,,31,156,False,True
22,38,683.1873991150596,905.8268876442758,True,7.246665537028772e-38,0.029787882704107475,27,156,False,True
56,1,692.3510920508689,905.8410125583366,False,1.2707993504280716e-30,,31,156,False,True
10,45,698.4539077371078,905.8441162300762,True,1.4699450462710458e-43,0.03466992849868554,15,156,False,True
14,44,689.3082183534493,905.8479948681664,True,2.604234395021369e-41,0.06364734598790286,19,156,True,True
41,18,686.2626271708149,905.8522596927816,True,8.857102159286774e-29,,31,156,False,True
24,38,677.1626140601935,905.9018146039089,False,1.3610025168712328e-37,0.0037811126410174857,29,156,False,True
40,19,686.3596800476319,905.9493125695985,True,2.51394191096006e-27,,31,156,False,True
34,29,674.3395267256606,906.1285832766254,False,5.0601964680593726e-34,,31,156,False,True
56,10,665.2017758491147,906.1404004218281,False,4.061220912655807e-30,,31,156,False,True
8,40,720.1398586228437,906.1810750650654,True,6.339149207481447e-43,0.00017333829553112264,13,156,False,True
32,31,674.4095131526906,906.1985697036554,False,1.4136910199020845e-34,,31,156,False,True
29,35,671.3893664061251,906.2282789643394,False,3.3829129501511587e-47,0.004514761779229633,31,156,False,True
55,11,665.351201228372,906.2898258010855,False,2.9307324788208075e-30,,31,156,False,True
4,28,769.1214166472884,906.3649369735175,True,9.473941009937386e-38,7.317321646642915e-07,9,156,False,True
35,23,689.8284638349032,906.3682403496204,True,1.2664676525203692e-30,,31,156,False,True
50,15,668.4804430363797,906.3692116018436,False,9.092667628124227e-34,,31,156,False,True
35,28,674.6702350178971,906.4592915688619,False,8.920009387425276e-34,,31,156,False,True
31,31,677.7438750032275,906.4830755469427,False,1.6919259344935836e-38,,31,156,False,True
9,46,699.0967694513897,906.4869779443582,True,2.080031443422545e-45,0.03203516926818002,14,156,False,True
57,2,687.0512985083459,906.6409310303126,False,1.0179061795250314e-28,,31,156,False,True
49,16,668.8907818931903,906.7795504586542,False,5.95835599527017e-35,,31,156,False,True
37,25,678.1221202600765,906.8613208037918,False,1.1813977076336623e-31,,31,156,False,True
25,38,675.0811772950979,906.8702338460627,False,4.1220851582074337e-45,0.0040261987216181514,30,156,False,True
54,13,663.0128999276301,907.0013805075931,False,8.696936694846088e-30,,31,156,False,True
22,37,687.4412184849059,907.0308510068726,True,4.925519688601509e-37,0.0220434213370602,27,156,False,True
52,15,663.0980780146384,907.0865585946015,False,4.907017112700183e-34,,31,156,False,True
23,36,687.5830087667164,907.172641288683,True,5.884408487107983e-35,0.014295677232799368,28,156,False,True
27,35,678.4343558630205,907.1735564067358,False,3.522683506788199e-40,0.0064707475018241645,31,156,False,True
58,3,681.5256186239573,907.2149631604229,False,1.3604334716893211e-29,,31,156,False,True
30,34,672.45852289873,907.2974354569444,False,1.0786868450252757e-44,0.0010271839768115386,31,156,False,True
48,16,672.4760817808562,907.3149943390706,False,1.2578201182591326e-33,,31,156,False,True
3,28,773.2262994686785,907.4199637876582,True,9.79672136203478e-45,0.004813479573609035,8,156,False,True
21,39,684.8262109150612,907.4656994442773,True,1.3575779391419874e-38,0.03097798686365703,26,156,False,True
45,18,675.700306719732,907.4893632706968,False,2.4997113502659708e-33,,31,156,False,True
42,19,681.8137089634419,907.5030534999075,False,1.0771839248532268e-30,,31,156,False,True
11,45,697.0857417742632,907.5258062744813,True,1.48934025000888e-42,0.015539310237712916,16,156,False,True
13,46,687.96484750604,907.5544800280067,True,4.132410029202616e-46,0.1011067128591243,18,156,True,True
43,18,681.933466140069,907.6228106765348,False,8.422979423964439e-32,,31,156,False,True
36,26,678.9716517147253,907.7108522584406,False,3.5273167582895737e-31,,31,156,False,True
51,16,663.7666055636173,907.7550861435802,False,4.083345261305976e-33,,31,156,False,True
55,12,663.7792059863466,907.7676865663095,False,1.2275859919836946e-28,,31,156,False,True
25,37,679.0643137890742,907.8035143327895,False,4.881059645031463e-41,0.0071784866737248,30,156,False,True
12,47,688.2511993493101,907.8408318712768,True,8.0639862516561865e-47,0.0818642690386486,17,156,True,True
47,17,673.0295803654877,907.8684929237021,False,6.366047449775092e-34,,31,156,False,True
16,44,685.250526004185,907.8900145334012,True,5.712087835527013e-42,0.002725376034043496,21,156,False,True
0,3,859.1579884604565,907.9556845764491,True,1.2451443977752095e-20,2.0531916839168985e-15,8,156,False,True
15,44,688.5451812588256,908.1348137807922,True,7.813420577181798e-41,0.0176034008359808,20,156,False,True
5,28,767.8495941470482,908.1429704805269,True,6.843174180143945e-37,6.001386468397778e-08,10,156,False,True
6,28,764.8541923550595,908.1974246957877,True,1.7759010562845032e-36,5.946119163345807e-07,11,156,False,True
2,12,825.8726230726655,908.2187352684031,True,4.370810018598622e-30,1.184933701511686e-17,8,156,False,True
53,14,664.257150090938,908.2456306709009,False,4.5791726678230106e-32,,31,156,False,True
27,0,786.2646948628437,908.2589351528252,True,6.767108406983771e-17,1.0920041654720286e-06,31,156,False,True
46,18,673.4658649347723,908.3047774929867,False,1.5926820919386032e-34,,31,156,False,True
14,45,688.7584974914863,908.348130013453,True,2.373039748893247e-41,0.06760312718048031,19,156,True,True
28,37,670.5585800757232,908.4473486411871,False,1.0778886938013448e-46,0.026644618896820776,31,156,False,True
18,42,685.9026681963632,908.5421567255794,True,5.200530685238633e-42,0.002165652386567996,23,156,False,True
37,24,682.9474222814785,908.6367668179441,True,1.301138213536524e-29,,31,156,False,True
7,27,765.3171376710333,908.6603700117615,True,5.567433300222806e-35,6.1485408541846325e-09,12,156,False,True
16,45,683.0404294583531,908.7297739948187,True,3.5072301779644534e-43,0.0018463470827686946,21,156,False,True
35,27,680.0102854939108,908.7494860376262,False,4.77371876704273e-32,,31,156,False,True
20,40,686.2990673617378,908.9385558909539,True,6.257858160434496e-40,0.012270769823052374,25,156,False,True
33,31,674.1047071510757,908.94361970929,False,1.6604707654566243e-34,,31,156,False,True
17,43,686.3462638115252,908.9857523407413,True,3.8856416783936334e-41,0.00190963538740152,22,156,False,True
1,11,832.798485322996,909.0448855042345,True,9.517586010702738e-28,2.7221156006066757e-23,8,156,False,True
34,30,674.2821471790319,909.1210597372462,False,3.928383967225877e-34,,31,156,False,True
29,36,671.2329934831056,909.1217620485695,False,4.084506003418623e-47,0.00519861659338896,31,156,False,True
31,33,674.3265855281284,909.1654980863427,False,6.143362472176285e-42,,31,156,False,True
32,32,674.3400631653195,909.1789757235339,False,5.300490944296686e-35,,31,156,False,True
58,7,671.3983049682668,909.2870735337307,False,3.519748308132801e-28,,31,156,False,True
8,42,717.2008049265759,909.3417333832967,True,4.028174069570947e-40,7.171958335700731e-05,13,156,False,True
41,19,686.7432403946473,909.3827289238634,True,2.748226743684479e-28,,31,156,False,True
15,45,686.9329348363501,909.5724233655662,True,2.4781218426459744e-40,0.018312686573931765,20,156,False,True
58,4,680.9263113291643,909.6655118728795,False,6.183418595336185e-31,,31,156,False,True
39,20,690.195785521179,909.7854180431457,True,5.241310520600604e-27,,31,156,False,True
38,21,690.2188461587091,909.8084786806758,True,7.780869678039417e-27,,31,156,False,True
54,14,662.8056834404745,909.844020027687,False,4.514238023970123e-32,,31,156,False,True
57,5,681.1120782877067,909.851278831422,False,7.005524088405458e-31,,31,156,False,True
59,6,671.9821112109113,909.8708797763752,False,1.6836594520897313e-27,,31,156,False,True
50,16,668.9366557633982,909.8752803361117,False,1.2174176425427674e-33,,31,156,False,True
26,36,681.1473607439098,909.886561287625,False,6.978504648294335e-41,0.007988992770390065,31,156,False,True
4,29,769.6254890599614,909.9188653934401,True,5.976307874503614e-38,1.7540664390708977e-06,9,156,False,True
30,35,672.0430974518697,909.9318660173336,False,3.2970564667409577e-44,0.0012038613912922463,31,156,False,True
23,38,684.2782424805065,909.9675870169722,True,1.219828074696853e-36,0.018816919536240224,28,156,False,True
28,38,669.1712400450515,910.109864617765,False,4.854521809270506e-47,0.025113747745668227,31,156,False,True
37,22,690.5975301741867,910.1871626961533,True,1.507127490385559e-26,,31,156,False,True
19,41,687.6101968417688,910.2496853709849,True,3.977900113816608e-43,0.004013689292900874,24,156,False,True
36,23,690.6739334391536,910.2635659611203,True,4.282647798486375e-27,,31,156,False,True
44,20,675.5952021084493,910.4341146666636,False,8.766017817673443e-36,,31,156,False,True
59,8,666.5268838596372,910.5153644396003,False,2.2790330118395214e-24,,31,156,False,True
43,19,681.7846051898399,910.5238057335553,False,1.9401384509365028e-31,,31,156,False,True
1,0,867.8577548892772,910.5557389907707,True,2.1463318222685584e-09,1.0912006188817286e-07,8,156,False,True
57,1,694.0369800413405,910.5767565560576,False,2.1578433026719003e-30,,31,156,False,True
45,19,675.7493692566788,910.5882818148932,False,3.685653190097403e-33,,31,156,False,True
58,9,666.6182045104694,910.6066850904324,False,6.493363834293756e-28,,31,156,False,True
8,41,721.5184646354395,910.6095370849108,True,1.3885137391888039e-42,0.00027113745103778125,13,156,False,True
57,10,666.6559982304118,910.6444788103748,False,7.417646385763437e-30,,31,156,False,True
10,46,700.2135915504846,910.6536560507027,True,4.175340968841451e-44,0.03590913553839267,15,156,False,True
58,2,688.0421088366768,910.6815973658929,False,2.231041328387178e-27,,31,156,False,True
22,39,685.0295636891258,910.7189082255916,True,2.088826761620337e-37,0.02653050287018377,27,156,False,True
40,20,688.1231923236309,910.7626808528471,True,7.302500841694075e-27,,31,156,False,True
24,39,679.073027930215,910.8620844811797,False,7.491828397768845e-38,0.003887046888953976,29,156,False,True
35,29,676.1928455121592,911.0317580703736,False,9.670088098773438e-34,,31,156,False,True
36,28,676.2185115034831,911.0574240616975,False,1.1001339374923321e-32,,31,156,False,True
56,11,667.1968365514342,911.1853171313971,False,1.708410572758216e-29,,31,156,False,True
23,37,688.6165546283206,911.2560431575369,True,2.8669006336269303e-35,0.011612075692813882,28,156,False,True
38,25,679.4944959412933,911.2835524922581,False,1.4751821848613843e-31,,31,156,False,True
5,29,768.0219329949718,911.3651653357001,True,1.4163806840447259e-36,1.057786310070112e-07,10,156,False,True
9,47,700.955396202361,911.3954607025792,True,1.7735866308951892e-45,0.03223425778496802,14,156,False,True
52,16,664.3813703144899,911.4197069017023,False,6.012508718351176e-34,,31,156,False,True
53,15,664.4106764928559,911.4490130800684,False,3.2640314380430985e-33,,31,156,False,True
33,32,673.6330031285909,911.5217716940548,False,3.0195724709445567e-35,,31,156,False,True
49,17,670.5909595689815,911.5295841416948,False,2.0694427591816082e-34,,31,156,False,True
0,0,871.9390182263777,911.5871463206217,True,7.030994677017994e-11,8.519555235940209e-10,8,156,False,True
46,19,673.7543885211128,911.6431570865767,False,5.196841304432217e-35,,31,156,False,True
25,39,676.866602578234,911.7055151364484,False,9.047205467345657e-45,0.0050449373420379745,30,156,False,True
42,20,683.0600110349742,911.7992115786894,False,4.326914141774025e-30,,31,156,False,True
37,26,680.0764117909877,911.8654683419525,False,5.1641718865489e-31,,31,156,False,True
26,38,677.0272829513146,911.866195509529,False,1.5981807025869136e-44,0.0037041749110188916,31,156,False,True
3,29,774.6765645314545,911.9200848576836,True,2.0514443322717172e-45,0.007851131795252047,8,156,False,True
27,36,680.1698203346043,911.9588768855691,False,6.538448631234846e-41,0.0060169825185496404,31,156,False,True
55,13,664.9983493208415,912.0366859080541,False,7.483268444026082e-29,,31,156,False,True
6,29,765.7025240684735,912.0956124164513,True,2.911593039075286e-36,5.495225306455934e-07,11,156,False,True
51,17,665.0686105681646,912.1069471553769,False,1.3702448640307455e-33,,31,156,False,True
11,46,698.7224698348996,912.2123903423671,True,1.3406675029582081e-42,0.01757503073662141,16,156,False,True
36,27,680.4246082803701,912.2136648313349,False,1.6911525116231228e-30,,31,156,False,True
59,3,683.4897111628316,912.2289117065468,False,8.77660251762087e-28,,31,156,False,True
14,46,689.6674927637447,912.3069812929609,True,1.8685602265525788e-41,0.07846856020345629,19,156,True,True
48,17,674.4183473172458,912.3071158827097,False,2.6506364487366918e-33,,31,156,False,True
31,34,674.4541631910572,912.3429317565211,False,4.071000684589678e-43,,31,156,False,True
21,40,686.7580035182984,912.4473480547642,True,4.310127283285134e-38,0.031431473023550406,26,156,False,True
28,0,787.4107755802418,912.4548718774728,True,2.3756472794929883e-17,1.811901369112764e-07,31,156,False,True
12,52,677.6452814309383,912.4841939891527,True,6.114037144911552e-45,0.011123263601159339,17,156,False,True
30,36,671.594506080226,912.5331306529395,False,1.0261919275374694e-44,0.002160692164693009,31,156,False,True
29,37,671.6035646126423,912.5421891853557,False,3.866778128981734e-47,0.005309829691325342,31,156,False,True
13,47,689.9548385366395,912.5943270658556,True,2.0089932243294812e-45,0.10217377885159312,18,156,True,True
0,4,860.8476354502245,912.6951875734667,True,3.323806559716709e-21,2.5737652432175566e-15,8,156,False,True
