station_id,grid_id,cell_x,cell_y,center_lon,center_lat,source_region,brand,is_self
A0019850,G500_1851_3387,925500,1693500,126.68397148,35.23640458,전남,SK에너지,일반
A0019852,G500_1892_3370,946000,1685000,126.90981426,35.16107219,광주,GS칼텍스,일반
A0019853,G500_1907_3408,953500,1704000,126.99109327,35.332763,전남,S-OIL,일반
A0019854,G500_1887_3374,943500,1687000,126.88222877,35.17896869,광주,S-OIL,셀프
A0019858,G500_1890_3371,945000,1685500,126.89880142,35.16552656,광주,GS칼텍스,일반
A0019859,G500_1890_3372,945000,1686000,126.89876824,35.17003491,광주,GS칼텍스,일반
A0019860,G500_1890_3370,945000,1685000,126.8988346,35.16101821,광주,HD현대오일뱅크,일반
A0019862,G500_1895_3373,947500,1686500,126.92618881,35.17467641,광주,HD현대오일뱅크,일반
A0019864,G500_1890_3372,945000,1686000,126.89876824,35.17003491,광주,HD현대오일뱅크,셀프
A0019865,G500_1874_3430,937000,1715000,126.80870201,35.43104084,전남,알뜰주유소,셀프
A0019867,G500_1875_3409,937500,1704500,126.81501079,35.33640191,전남,S-OIL,일반
A0019868,G500_1873_3394,936500,1697000,126.80458651,35.26871663,전남,HD현대오일뱅크,일반
A0019869,G500_1891_3382,945500,1691000,126.90392947,35.21514536,광주,HD현대오일뱅크,셀프
A0019871,G500_1889_3372,944500,1686000,126.89327781,35.17000753,광주,SK에너지,셀프
A0019872,G500_1896_3372,948000,1686000,126.93171096,35.17019393,광주,S-OIL,일반
A0019875,G500_1889_3372,944500,1686000,126.89327781,35.17000753,광주,S-OIL,일반
A0019877,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,GS칼텍스,일반
A0019878,G500_2003_3843,1001500,1921500,127.51974467,37.2946966,경기,자가상표,일반
A0019879,G500_1889_3386,944500,1693000,126.89280822,35.23312397,광주,SK에너지,일반
A0019881,G500_1890_3370,945000,1685000,126.8988346,35.16101821,광주,GS칼텍스,일반
A0019882,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,GS칼텍스,셀프
A0019883,G500_1894_3776,947000,1888000,126.90721487,36.9912421,경기,HD현대오일뱅크,일반
A0019885,G500_1884_3388,942000,1694000,126.8652647,35.24199956,광주,HD현대오일뱅크,일반
A0019886,G500_1896_3372,948000,1686000,126.93171096,35.17019393,광주,S-OIL,일반
A0019887,G500_1917_3412,958500,1706000,127.04600771,35.35101537,전남,SK에너지,일반
A0019888,G500_1893_3398,946500,1699000,126.91439791,35.28733172,전남,S-OIL,일반
A0019891,G500_1893_3398,946500,1699000,126.91439791,35.28733172,전남,SK에너지,셀프
A0019892,G500_1987_3300,993500,1650000,127.4316352,34.84688033,전남,알뜰주유소,일반
A0019893,G500_1892_3375,946000,1687500,126.90965134,35.18361396,광주,SK에너지,일반
A0019894,G500_1895_3373,947500,1686500,126.92618881,35.17467641,광주,HD현대오일뱅크,일반
A0019895,G500_1892_3371,946000,1685500,126.90978169,35.16558055,광주,자가상표,일반
A0019896,G500_1890_3396,945000,1698000,126.89796962,35.27823421,전남,SK에너지,일반
A0019898,G500_1877_3358,938500,1679000,126.82791223,35.10654333,광주,GS칼텍스,일반
A0019900,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,GS칼텍스,일반
A0019901,G500_1890_3378,945000,1689000,126.89856898,35.19708492,광주,HD현대오일뱅크,일반
A0019902,G500_1909_3376,954500,1688000,127.00297793,35.18854142,전남,GS칼텍스,일반
A0019904,G500_1890_3372,945000,1686000,126.89876824,35.17003491,광주,SK에너지,일반
A0019907,G500_1900_3389,950000,1694500,126.95315928,35.24693708,전남,S-OIL,일반
A0019908,G500_1890_3372,945000,1686000,126.89876824,35.17003491,광주,SK에너지,일반
A0019909,G500_1890_3396,945000,1698000,126.89796962,35.27823421,전남,자가상표,일반
A0019911,G500_1895_3373,947500,1686500,126.92618881,35.17467641,광주,HD현대오일뱅크,일반
A0019914,G500_1890_3396,945000,1698000,126.89796962,35.27823421,전남,GS칼텍스,셀프
A0019915,G500_1864_3405,932000,1702500,126.75465958,35.31801148,전남,자가상표,일반
A0019916,G500_1862_3398,931000,1699000,126.7439527,35.28638645,전남,S-OIL,셀프
A0019918,G500_1914_3412,957000,1706000,127.02949939,35.35095223,전남,GS칼텍스,일반
A0019920,G500_1875_3411,937500,1705500,126.81493468,35.3454182,전남,S-OIL,일반
A0019921,G500_1896_3374,948000,1687000,126.93164821,35.17921067,광주,S-OIL,셀프
A0019923,G500_1906_3405,953000,1702500,126.98567744,35.31921483,전남,GS칼텍스,일반
A0019924,G500_1892_3375,946000,1687500,126.90965134,35.18361396,광주,HD현대오일뱅크,일반
A0019925,G500_1892_3370,946000,1685000,126.90981426,35.16107219,광주,SK에너지,일반
A0019926,G500_1889_3372,944500,1686000,126.89327781,35.17000753,광주,S-OIL,일반
A0019928,G500_1873_3394,936500,1697000,126.80458651,35.26871663,전남,HD현대오일뱅크,일반
A0019929,G500_1887_3373,943500,1686500,126.88226288,35.17446036,광주,GS칼텍스,일반
A0019931,G500_1874_3430,937000,1715000,126.80870201,35.43104084,전남,GS칼텍스,일반
A0019932,G500_1873_3418,936500,1709000,126.80365943,35.37691215,전남,SK에너지,일반
A0019933,G500_1875_3411,937500,1705500,126.81493468,35.3454182,전남,GS칼텍스,일반
A0019937,G500_1858_3388,929000,1694000,126.72239121,35.24116592,전남,GS칼텍스,일반
A0019938,G500_1858_3388,929000,1694000,126.72239121,35.24116592,전남,GS칼텍스,일반
A0019939,G500_1877_3358,938500,1679000,126.82791223,35.10654333,광주,GS칼텍스,일반
A0019941,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,GS칼텍스,일반
A0019942,G500_1900_3389,950000,1694500,126.95315928,35.24693708,전남,S-OIL,일반
A0019943,G500_1890_3377,945000,1688500,126.89860221,35.19257659,광주,GS칼텍스,일반
A0019944,G500_1892_3370,946000,1685000,126.90981426,35.16107219,광주,자가상표,일반
A0019945,G500_1896_3372,948000,1686000,126.93171096,35.17019393,광주,S-OIL,셀프
A0019946,G500_1897_3378,948500,1689000,126.93701492,35.19726976,광주,S-OIL,일반
A0019949,G500_1885_3388,942500,1694000,126.87075995,35.24202826,광주,GS칼텍스,일반
A0019950,G500_1890_3375,945000,1687500,126.89866864,35.18355993,광주,SK에너지,셀프
A0019951,G500_1892_3372,946000,1686000,126.90974912,35.17008891,광주,SK에너지,셀프
A0019952,G500_1904_3396,952000,1698000,126.97493845,35.27859276,전남,SK에너지,일반
A0019953,G500_1890_3371,945000,1685500,126.89880142,35.16552656,광주,GS칼텍스,셀프
A0019954,G500_1885_3372,942500,1686000,126.87131617,35.16989554,광주,GS칼텍스,셀프
A0019957,G500_1887_3373,943500,1686500,126.88226288,35.17446036,광주,GS칼텍스,일반
A0019958,G500_1871_3404,935500,1702000,126.79320079,35.31373454,전남,SK에너지,일반
A0019959,G500_1886_3377,943000,1688500,126.87663448,35.1924655,광주,HD현대오일뱅크,셀프
A0019960,G500_1844_3387,922000,1693500,126.64550922,35.23613915,전남,SK에너지,일반
A0019961,G500_1875_3428,937500,1714000,126.81428644,35.42205609,전남,HD현대오일뱅크,일반
A0019963,G500_1867_3399,933500,1699500,126.77140292,35.2910633,경남,SK에너지,셀프
A0019965,G500_1904_3347,952000,1673500,126.97635659,35.05768086,전남,SK에너지,일반
A0019968,G500_1909_3376,954500,1688000,127.00297793,35.18854142,전남,GS칼텍스,일반
A0019969,G500_1888_3395,944000,1697500,126.88700816,35.27367074,전남,NH-OIL,셀프
A0019971,G500_1879_3369,939500,1684500,126.83848347,35.1561952,광주,자가상표,일반
A0019973,G500_1904_3384,952000,1692000,126.97528718,35.22449264,전남,HD현대오일뱅크,일반
A0019974,G500_1905_3402,952500,1701000,126.98026339,35.3056664,전남,S-OIL,일반
A0019975,G500_1846_3385,923000,1692500,126.65659171,35.22720011,전남,HD현대오일뱅크,일반
A0019976,G500_1862_3398,931000,1699000,126.7439527,35.28638645,전남,S-OIL,일반
A0019977,G500_2014_3322,1007000,1661000,127.57939854,34.94606714,전남,SK에너지,일반
A0019979,G500_1892_3371,946000,1685500,126.90978169,35.16558055,광주,S-OIL,일반
A0019980,G500_1892_3370,946000,1685000,126.90981426,35.16107219,광주,GS칼텍스,일반
A0019982,G500_1912_3957,956000,1978500,127.0029917,37.80742431,경기,SK에너지,일반
A0019985,G500_1878_3375,939000,1687500,126.8327731,35.18321483,광주,GS칼텍스,일반
A0019987,G500_1933_3233,966500,1616500,127.1376216,34.54426242,전남,자가상표,일반
A0019988,G500_1908_3755,954000,1877500,126.98651079,36.89696026,충남,자가상표,일반
A0019989,G500_1881_3377,940500,1688500,126.84917499,35.19232104,광주,S-OIL,셀프
A0019990,G500_1878_3365,939000,1682500,126.83314117,35.13813188,광주,알뜰주유소,셀프
A0019991,G500_1878_3374,939000,1687000,126.83280994,35.17870655,광주,HD현대오일뱅크,일반
A0019994,G500_1896_3376,948000,1688000,126.93158543,35.18822739,광주,SK에너지,일반
A0019996,G500_1908_3755,954000,1877500,126.98651079,36.89696026,광주,GS칼텍스,셀프
A0019998,G500_1891_3380,945500,1690000,126.90399537,35.20612872,광주,S-OIL,일반
A0019999,G500_1887_3374,943500,1687000,126.88222877,35.17896869,광주,자가상표,일반
A0020003,G500_1890_3371,945000,1685500,126.89880142,35.16552656,광주,SK에너지,일반
A0020004,G500_1890_3375,945000,1687500,126.89866864,35.18355993,광주,HD현대오일뱅크,일반
A0020006,G500_1854_3331,927000,1665500,126.70291765,34.98405541,전남,S-OIL,일반
A0020010,G500_1887_3383,943500,1691500,126.88192146,35.21954347,광주,GS칼텍스,셀프
A0020012,G500_1886_3378,943000,1689000,126.87660004,35.19697381,광주,GS칼텍스,일반
A0020014,G500_1904_3404,952000,1702000,126.97470545,35.31465924,전남,S-OIL,일반
A0020017,G500_1904_3405,952000,1702500,126.9746763,35.31916754,전남,SK에너지,일반
A0020019,G500_1904_3384,952000,1692000,126.97528718,35.22449264,전남,NH-OIL,일반
A0020020,G500_1897_3401,948500,1700500,126.93629762,35.30096104,전남,NH-OIL,일반
A0020021,G500_1912_3388,956000,1694000,127.01913433,35.24270873,전남,NH-OIL,일반
A0020024,G500_1848_3393,924000,1696500,126.66721102,35.26334066,전남,NH-OIL,일반
A0020026,G500_1863_3399,931500,1699500,126.74940919,35.29092881,전남,NH-OIL,일반
A0020027,G500_1874_3422,937000,1711000,126.80900997,35.39497617,전남,알뜰(ex),셀프
A0020029,G500_1887_3373,943500,1686500,126.88226288,35.17446036,광주,SK에너지,일반
A0020030,G500_1896_3375,948000,1687500,126.93161682,35.18371903,광주,SK에너지,일반
A0020035,G500_1912_3409,956000,1704500,127.01857412,35.33738398,전남,HD현대오일뱅크,일반
A0020036,G500_1892_3371,946000,1685500,126.90978169,35.16558055,광주,SK에너지,일반
A0020037,G500_1886_3377,943000,1688500,126.87663448,35.1924655,광주,SK에너지,일반
A0020038,G500_1896_3374,948000,1687000,126.93164821,35.17921067,광주,SK에너지,셀프
A0020039,G500_1891_3378,945500,1689000,126.90406124,35.19711207,광주,SK에너지,일반
A0020040,G500_1892_3376,946000,1688000,126.90961874,35.1881223,광주,SK에너지,셀프
A0020041,G500_1886_3378,943000,1689000,126.87660004,35.19697381,광주,HD현대오일뱅크,일반
A0020042,G500_1887_3373,943500,1686500,126.88226288,35.17446036,광주,SK에너지,일반
A0020043,G500_1892_3375,946000,1687500,126.90965134,35.18361396,광주,SK에너지,일반
A0020044,G500_1884_3372,942000,1686000,126.86582578,35.16986692,광주,HD현대오일뱅크,셀프
A0020045,G500_1874_3422,937000,1711000,126.80900997,35.39497617,전남,GS칼텍스,일반
A0020046,G500_1873_3422,936500,1711000,126.80350443,35.39494455,전남,알뜰(ex),셀프
A0020047,G500_1885_3372,942500,1686000,126.87131617,35.16989554,광주,GS칼텍스,셀프
A0020049,G500_1890_3377,945000,1688500,126.89860221,35.19257659,광주,GS칼텍스,일반
A0020051,G500_1890_3378,945000,1689000,126.89856898,35.19708492,광주,HD현대오일뱅크,셀프
A0020052,G500_1887_3372,943500,1686000,126.88229698,35.16995203,광주,HD현대오일뱅크,일반
A0020054,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,GS칼텍스,일반
A0020055,G500_1890_3378,945000,1689000,126.89856898,35.19708492,광주,SK에너지,셀프
A0020056,G500_1870_3398,935000,1699000,126.78793779,35.28665338,전남,SK에너지,셀프
A0020057,G500_1864_3405,932000,1702500,126.75465958,35.31801148,전남,GS칼텍스,일반
A0020059,G500_1890_3377,945000,1688500,126.89860221,35.19257659,광주,GS칼텍스,일반
A0020060,G500_1896_3375,948000,1687500,126.93161682,35.18371903,광주,GS칼텍스,일반
A0020061,G500_1894_3371,947000,1685500,126.920762,35.16563355,광주,GS칼텍스,일반
A0020062,G500_1886_3377,943000,1688500,126.87663448,35.1924655,광주,SK에너지,일반
A0020063,G500_1874_3422,937000,1711000,126.80900997,35.39497617,전남,GS칼텍스,일반
A0020064,G500_1884_3382,942000,1691000,126.86547534,35.21494992,광주,S-OIL,일반
A0020065,G500_1896_3374,948000,1687000,126.93164821,35.17921067,광주,GS칼텍스,일반
A0020066,G500_1887_3373,943500,1686500,126.88226288,35.17446036,광주,GS칼텍스,일반
A0020067,G500_1887_3373,943500,1686500,126.88226288,35.17446036,광주,GS칼텍스,일반
A0020070,G500_1896_3376,948000,1688000,126.93158543,35.18822739,광주,GS칼텍스,일반
A0020071,G500_1890_3372,945000,1686000,126.89876824,35.17003491,광주,SK에너지,셀프
A0020072,G500_1895_3373,947500,1686500,126.92618881,35.17467641,광주,HD현대오일뱅크,셀프
A0020073,G500_1885_3383,942500,1691500,126.87093398,35.21948688,광주,HD현대오일뱅크,셀프
A0020075,G500_1890_3396,945000,1698000,126.89796962,35.27823421,전남,GS칼텍스,일반
A0020076,G500_1886_3372,943000,1686000,126.87680657,35.16992391,광주,SK에너지,셀프
A0020078,G500_1896_3376,948000,1688000,126.93158543,35.18822739,광주,SK에너지,일반
A0020079,G500_1890_3370,945000,1685000,126.8988346,35.16101821,광주,HD현대오일뱅크,일반
A0020080,G500_1890_3375,945000,1687500,126.89866864,35.18355993,광주,HD현대오일뱅크,일반
A0020081,G500_1887_3372,943500,1686000,126.88229698,35.16995203,광주,HD현대오일뱅크,일반
A0020082,G500_1890_3374,945000,1687000,126.89870185,35.17905159,광주,자가상표,일반
A0020083,G500_1886_3377,943000,1688500,126.87663448,35.1924655,광주,HD현대오일뱅크,셀프
A0020084,G500_1892_3371,946000,1685500,126.90978169,35.16558055,광주,S-OIL,셀프
A0020087,G500_1876_3373,938000,1686500,126.82186551,35.17413729,광주,S-OIL,일반
A0020088,G500_1891_3384,945500,1692000,126.90386354,35.22416198,광주,SK에너지,셀프
A0020089,G500_1869_3400,934500,1700000,126.78236005,35.29563719,전남,HD현대오일뱅크,셀프
A0020090,G500_1890_3375,945000,1687500,126.89866864,35.18355993,광주,HD현대오일뱅크,일반
A0020093,G500_1898_3409,949000,1704500,126.94154901,35.33705269,전남,GS칼텍스,일반
A0020096,G500_1815_3403,907500,1701500,126.48527218,35.30703428,전남,S-OIL,셀프
A0020100,G500_1873_3369,936500,1684500,126.80554699,35.15601089,광주,GS칼텍스,셀프
A0020101,G500_1883_3382,941500,1691000,126.85998193,35.21492101,광주,SK에너지,일반
A0020102,G500_1876_3337,938000,1668500,126.82320788,35.01183721,전남,SK에너지,일반
A0020103,G500_1889_3387,944500,1693500,126.89277462,35.23763226,광주,GS칼텍스,일반
A0020106,G500_1815_3403,907500,1701500,126.48527218,35.30703428,전남,GS칼텍스,일반
A0020108,G500_1868_3365,934000,1682500,126.77825939,35.13781744,광주,S-OIL,일반
A0020109,G500_1854_3371,927000,1685500,126.70116207,35.16438449,광주,SK에너지,일반
A0020111,G500_1873_3383,936500,1691500,126.80500978,35.21912637,광주,GS칼텍스,일반
A0020112,G500_1881_3360,940500,1680000,126.84978505,35.11567969,광주,HD현대오일뱅크,일반
A0020113,G500_1968_3303,984000,1651500,127.32769281,34.86030396,전남,GS칼텍스,일반
A0020114,G500_1876_3382,938000,1691000,126.82152824,35.21471162,광주,S-OIL,일반
A0020115,G500_1868_3366,934000,1683000,126.7782196,35.1423257,광주,SK에너지,일반
A0020116,G500_1877_3381,938500,1690500,126.8270588,35.21023403,광주,SK에너지,일반
A0020117,G500_1868_3366,934000,1683000,126.7782196,35.1423257,광주,NC오일,일반
A0020118,G500_1890_3370,945000,1685000,126.8988346,35.16101821,광주,HD현대오일뱅크,일반
A0020119,G500_1897_3356,948500,1678000,126.93769761,35.09808512,광주,S-OIL,셀프
A0020120,G500_1839_3340,919500,1670000,126.62031819,35.02406186,전남,GS칼텍스,일반
A0020121,G500_1810_3389,905000,1694500,126.45858498,35.24369168,전남,HD현대오일뱅크,일반
A0020122,G500_1816_3433,908000,1716500,126.48908602,35.44231247,전북,자가상표,일반
A0020123,G500_1891_3365,945500,1682500,126.90448868,35.1385035,광주,S-OIL,셀프
A0020124,G500_1889_3369,944500,1684500,126.89337825,35.15648249,광주,HD현대오일뱅크,일반
A0020128,G500_1873_3368,936500,1684000,126.8055853,35.15150261,광주,S-OIL,일반
A0020129,G500_1879_3366,939500,1683000,126.83859292,35.14267027,광주,GS칼텍스,일반
A0020130,G500_1871_3382,935500,1691000,126.79406156,35.21455458,광주,HD현대오일뱅크,일반
A0020131,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,자가상표,셀프
A0020133,G500_1991_3842,995500,1921000,127.45205152,37.29018155,경기,알뜰주유소,일반
A0020134,G500_1885_3388,942500,1694000,126.87075995,35.24202826,광주,SK에너지,셀프
A0020135,G500_1879_3369,939500,1684500,126.83848347,35.1561952,광주,SK에너지,일반
A0020137,G500_1877_3355,938500,1677500,126.82802322,35.09301832,광주,GS칼텍스,일반
A0020140,G500_1849_3377,924500,1688500,126.67343932,35.19124908,광주,S-OIL,일반
A0020144,G500_1858_3370,929000,1685000,126.7231643,35.16001912,광주,SK에너지,일반
A0020145,G500_1880_3363,940000,1681500,126.84418993,35.12917514,광주,S-OIL,일반
A0020146,G500_2022_3316,1011000,1658000,127.62316412,34.91897805,전남,SK에너지,일반
A0020151,G500_1807_3398,903500,1699000,126.4415732,35.28411847,전남,SK에너지,일반
A0020152,G500_1819_3398,909500,1699000,126.50754394,35.28467776,전남,S-OIL,일반
A0020153,G500_1786_3385,893000,1692500,126.3269736,35.2244546,전남,GS칼텍스,일반
A0020154,G500_1863_3368,931500,1684000,126.75069488,35.15117558,광주,GS칼텍스,일반
A0020156,G500_1873_3366,936500,1683000,126.80566189,35.14248605,광주,SK에너지,일반
A0020159,G500_1972_3720,986000,1860000,127.34598649,36.74021282,충북,자가상표,셀프
A0020160,G500_1890_3370,945000,1685000,126.8988346,35.16101821,광주,S-OIL,셀프
A0020161,G500_1817_3395,908500,1697500,126.4967155,35.27106358,전남,S-OIL,셀프
A0020163,G500_1806_3388,903000,1694000,126.43666479,35.23899278,전남,SK에너지,일반
A0020166,G500_1871_3368,935500,1684000,126.79460714,35.15143919,광주,HD현대오일뱅크,일반
A0020167,G500_1876_3373,938000,1686500,126.82186551,35.17413729,광주,S-OIL,일반
A0020168,G500_1816_3377,908000,1688500,126.49222281,35.18987659,전남,GS칼텍스,일반
A0020169,G500_1881_3377,940500,1688500,126.84917499,35.19232104,광주,SK에너지,셀프
A0020172,G500_1931_3393,965500,1696500,127.12344435,35.26562071,전남,SK에너지,일반
A0020173,G500_1892_3375,946000,1687500,126.90965134,35.18361396,광주,SK에너지,셀프
A0020174,G500_1890_3375,945000,1687500,126.89866864,35.18355993,광주,GS칼텍스,일반
A0020175,G500_1876_3359,938000,1679500,126.82238882,35.11102111,광주,GS칼텍스,셀프
A0020176,G500_1889_3386,944500,1693000,126.89280822,35.23312397,광주,SK에너지,일반
A0020178,G500_2024_3837,1012000,1918500,127.63816308,37.26757563,경기,SK에너지,셀프
A0020179,G500_1932_3744,966000,1872000,127.12143807,36.84788663,충남,SK에너지,일반
A0020182,G500_1858_3370,929000,1685000,126.7231643,35.16001912,광주,SK에너지,일반
A0020183,G500_1868_3363,934000,1681500,126.77833896,35.12880092,광주,알뜰주유소,일반
A0020185,G500_1880_3363,940000,1681500,126.84418993,35.12917514,광주,SK에너지,셀프
A0020186,G500_1819_3395,909500,1697500,126.50770892,35.27115425,전남,HD현대오일뱅크,셀프
A0020187,G500_2159_3313,1079500,1656500,128.37290955,34.90237945,경남,알뜰주유소,셀프
A0020188,G500_1868_3344,934000,1672000,126.77909306,35.04314324,전남,S-OIL,일반
A0020190,G500_1878_3384,939000,1692000,126.83244114,35.22378919,광주,S-OIL,셀프
A0020191,G500_1818_3394,909000,1697000,126.50226748,35.26660121,전남,HD현대오일뱅크,일반
A0020193,G500_1882_3367,941000,1683500,126.85502298,35.14726736,광주,SK에너지,일반
A0020194,G500_1818_3337,909000,1668500,126.50539793,35.00964894,전남,GS칼텍스,일반
A0020196,G500_1873_3373,936500,1686500,126.80539367,35.17404395,광주,GS칼텍스,일반
A0020197,G500_1887_3371,943500,1685500,126.88233107,35.1654437,광주,GS칼텍스,셀프
A0020202,G500_1889_3359,944500,1679500,126.89371255,35.11139882,광주,HD현대오일뱅크,셀프
A0020203,G500_1876_3379,938000,1689500,126.82164074,35.20118687,광주,SK에너지,셀프
A0020204,G500_1884_3361,942000,1680500,126.86621037,35.12027523,광주,GS칼텍스,일반
A0020205,G500_1879_3380,939500,1690000,126.83808153,35.20578633,광주,HD현대오일뱅크,셀프
A0020206,G500_1868_3362,934000,1681000,126.77837872,35.12429265,광주,GS칼텍스,일반
A0020207,G500_1870_3362,935000,1681000,126.7893532,35.12435749,광주,HD현대오일뱅크,일반
A0020210,G500_1806_3388,903000,1694000,126.43666479,35.23899278,전남,SK에너지,일반
A0020212,G500_1887_3369,943500,1684500,126.88239923,35.15642702,광주,GS칼텍스,일반
A0020213,G500_1880_3366,940000,1683000,126.84408146,35.14270011,광주,S-OIL,일반
A0020215,G500_1883_3361,941500,1680500,126.86072331,35.12024641,광주,S-OIL,셀프
A0020216,G500_1888_3369,944000,1684500,126.88788873,35.15645488,광주,HD현대오일뱅크,일반
A0020218,G500_1886_3372,943000,1686000,126.87680657,35.16992391,광주,HD현대오일뱅크,일반
A0020219,G500_1885_3369,942500,1684500,126.87142024,35.15637056,광주,HD현대오일뱅크,셀프
A0020220,G500_1868_3361,934000,1680500,126.77841848,35.11978438,광주,S-OIL,일반
A0020221,G500_1868_3365,934000,1682500,126.77825939,35.13781744,광주,S-OIL,셀프
A0020222,G500_1859_3369,929500,1684500,126.72869642,35.15554601,광주,SK에너지,셀프
A0020223,G500_1876_3380,938000,1690000,126.82160324,35.20569512,광주,S-OIL,셀프
A0020224,G500_1888_3369,944000,1684500,126.88788873,35.15645488,광주,HD현대오일뱅크,일반
A0020225,G500_1871_3370,935500,1685000,126.79452931,35.16045572,광주,GS칼텍스,일반
A0020226,G500_1874_3375,937000,1687500,126.81080817,35.18309183,광주,GS칼텍스,일반
A0020227,G500_1881_3360,940500,1680000,126.84978505,35.11567969,경남,HD현대오일뱅크,일반
A0020230,G500_1902_3344,951000,1672000,126.96547879,35.04410757,전남,HD현대오일뱅크,일반
A0020232,G500_1883_3361,941500,1680500,126.86072331,35.12024641,광주,자가상표,일반
A0020234,G500_1872_3372,936000,1686000,126.79994172,35.16950408,광주,GS칼텍스,셀프
A0020236,G500_1870_3368,935000,1684000,126.78911808,35.15140711,광주,SK에너지,일반
A0020237,G500_1819_3381,909500,1690500,126.50847739,35.20804415,전남,HD현대오일뱅크,일반
A0020238,G500_1867_3354,933500,1677000,126.77321175,35.08819363,광주,HD현대오일뱅크,셀프
A0020240,G500_1870_3362,935000,1681000,126.7893532,35.12435749,광주,SK에너지,일반
A0020241,G500_1859_3369,929500,1684500,126.72869642,35.15554601,광주,S-OIL,일반
A0020242,G500_1885_3383,942500,1691500,126.87093398,35.21948688,광주,SK에너지,셀프
A0020243,G500_1891_3371,945500,1685500,126.90429155,35.16555368,광주,HD현대오일뱅크,일반
A0020244,G500_1873_3366,936500,1683000,126.80566189,35.14248605,광주,S-OIL,일반
A0020245,G500_1882_3360,941000,1680000,126.85527179,35.115709,광주,HD현대오일뱅크,일반
A0020247,G500_1852_3013,926000,1506500,126.70556195,33.55017805,제주,알뜰주유소,셀프
A0020248,G500_1878_3374,939000,1687000,126.83280994,35.17870655,광주,S-OIL,셀프
A0020249,G500_1873_3373,936500,1686500,126.80539367,35.17404395,광주,S-OIL,일반
A0020250,G500_1879_3368,939500,1684000,126.83851996,35.15168689,광주,S-OIL,일반
A0020253,G500_1884_3368,942000,1684000,126.86596574,35.15183363,광주,HD현대오일뱅크,일반
A0020254,G500_1848_3372,924000,1686000,126.66817742,35.16867092,광주,SK에너지,일반
A0020255,G500_1877_3384,938500,1692000,126.82694716,35.22375877,광주,HD현대오일뱅크,일반
A0020256,G500_1872_3364,936000,1682000,126.80025058,35.13343792,광주,S-OIL,일반
A0020259,G500_1877_3386,938500,1693000,126.8268727,35.23277525,광주,S-OIL,일반
A0020260,G500_1818_3387,909000,1693500,126.50265406,35.23504627,전남,S-OIL,일반
A0020262,G500_1872_3365,936000,1682500,126.800212,35.1379462,광주,SK에너지,일반
A0020264,G500_1835_3374,917500,1687000,126.59670777,35.17717586,전남,GS칼텍스,셀프
A0020265,G500_1876_3373,938000,1686500,126.82186551,35.17413729,광주,S-OIL,일반
A0020267,G500_1867_3356,933500,1678000,126.77313174,35.09721021,광주,S-OIL,일반
A0020269,G500_1869_3376,934500,1688000,126.78331262,35.18744071,광주,SK에너지,셀프
A0020270,G500_1870_3348,935000,1674000,126.78990058,35.06124123,광주,SK에너지,일반
A0020271,G500_1878_3352,939000,1676000,126.83361843,35.07952354,광주,S-OIL,일반
A0020272,G500_1873_3383,936500,1691500,126.80500978,35.21912637,광주,GS칼텍스,일반
A0020273,G500_1873_3375,936500,1687500,126.80531696,35.18306046,광주,S-OIL,일반
A0020277,G500_1877_3373,938500,1686500,126.82735614,35.1741679,광주,SK에너지,셀프
A0020278,G500_1870_3382,935000,1691000,126.78856826,35.21452242,광주,S-OIL,일반
A0020281,G500_1889_3369,944500,1684500,126.89337825,35.15648249,광주,S-OIL,일반
A0020282,G500_1876_3359,938000,1679500,126.82238882,35.11102111,광주,GS칼텍스,일반
A0020283,G500_1878_3368,939000,1684000,126.83303083,35.1516568,광주,GS칼텍스,일반
A0020285,G500_1868_3365,934000,1682500,126.77825939,35.13781744,광주,GS칼텍스,일반
A0020286,G500_1873_3368,936500,1684000,126.8055853,35.15150261,광주,S-OIL,일반
A0020287,G500_1870_3398,935000,1699000,126.78793779,35.28665338,전남,GS칼텍스,셀프
A0020288,G500_1867_3368,933500,1684000,126.77265094,35.15130938,광주,HD현대오일뱅크,일반
A0020289,G500_1820_3392,910000,1696000,126.51336961,35.25767565,전남,S-OIL,셀프
A0020290,G500_1882_3377,941000,1688500,126.85466687,35.19235043,광주,GS칼텍스,일반
A0020292,G500_1878_3366,939000,1683000,126.8331044,35.14264019,광주,HD현대오일뱅크,일반
A0020293,G500_1873_3369,936500,1684500,126.80554699,35.15601089,광주,GS칼텍스,일반
A0020295,G500_1865_3380,932500,1690000,126.76118353,35.20534152,광주,HD현대오일뱅크,일반
A0020296,G500_1878_3381,939000,1690500,126.83255187,35.21026443,광주,GS칼텍스,일반
A0020298,G500_1868_3358,934000,1679000,126.77853771,35.10625954,광주,GS칼텍스,셀프
A0020299,G500_1879_3366,939500,1683000,126.83859292,35.14267027,광주,SK에너지,일반
A0020302,G500_1862_3377,931000,1688500,126.74483081,35.19171532,광주,S-OIL,일반
A0020305,G500_1868_3362,934000,1681000,126.77837872,35.12429265,광주,GS칼텍스,셀프
