상표,대상,경도,위도
gs,대리점,127.48346759308056,34.97871727273021
gs,대리점,127.9341849,37.3510856
gs,대리점,126.97328083674957,35.938478458397306
gs,대리점,127.1075092167409,35.783014092999906
gs,대리점,126.73691596955486,37.84169259409805
gs,대리점,126.73732832129085,37.57570837271577
gs,대리점,127.05893517655312,37.56314286721861
gs,대리점,127.10011206023049,35.86581197213311
gs,대리점,127.10414034016826,35.837568857817736
gs,대리점,127.1273321,35.7811189
gs,대리점,127.36439554119816,36.30806720299972
gs,대리점,128.7493478229496,37.26599426679547
gs,대리점,126.8621707090368,35.601836880799354
gs,대리점,127.38347206052012,36.44550860179556
gs,대리점,126.98779838736904,36.78475245111419
gs,대리점,126.71538845902998,35.71437614935075
gs,대리점,126.45921356197007,33.46934529381931
gs,대리점,128.48063250618412,35.26490843779125
gs,대리점,126.9210354873863,37.328147727904486
gs,대리점,128.6012231721338,38.18308530943802
gs,대리점,126.53722108822214,35.02393597320515
gs,대리점,127.46103196588638,36.294317013138205
gs,대리점,127.47031735544374,36.65293645247503
gs,대리점,127.4022811,36.3256311
gs,대리점,127.151915,36.8329731
gs,대리점,127.4288106855206,36.63856705195077
gs,대리점,127.3708776,36.6563672
gs,대리점,127.37434923167572,36.310836812815225
gs,대리점,127.098783,37.1253449
gs,대리점,126.39860353998355,33.26305788488037
gs,대리점,126.7098275031234,37.51822948069265
gs,대리점,126.27418520171352,34.48130547023257
gs,대리점,128.46366244364663,35.11281657970856
gs,대리점,127.42696006112168,35.777315100315946
gs,대리점,128.11545621312877,35.21276707483536
gs,대리점,126.9652053781709,35.04063472592349
gs,대리점,127.06084457113782,37.944129411229625
gs,대리점,127.057107173748,37.887937607221154
gs,대리점,127.3885600960183,36.32846710680389
gs,대리점,127.25245555000224,36.28145206048396
gs,대리점,126.94055416944484,34.5769480807755
gs,대리점,127.16492907074196,36.82635500331517
gs,대리점,129.38025404561844,35.97818268274927
gs,대리점,126.6481780115198,37.4923651182258
gs,대리점,129.29234822694173,35.469886718348405
gs,대리점,126.93969764310071,37.03200756892107
gs,대리점,126.73276922279186,37.70256047377696
gs,대리점,127.92475714528364,37.071259708043534
gs,대리점,127.11480359596838,36.57082208841044
gs,대리점,128.99999149075958,37.13681636254195
gs,대리점,128.43268496205584,35.974399193801055
gs,대리점,127.12799588193896,36.85359238284688
gs,대리점,128.1025474,35.2010277
gs,대리점,127.43376154882472,36.81350296484863
gs,대리점,129.0929756,35.5014115
gs,대리점,126.8483947,37.7202911
gs,대리점,126.97582019529004,35.05924754118793
gs,대리점,127.13725618354152,35.86970760495044
gs,대리점,127.0184695,35.9699392
gs,대리점,128.9909912,35.1543968
gs,대리점,126.99739063935836,37.25767458303854
gs,대리점,127.1588759923,36.997289129606166
gs,대리점,129.32551444387818,36.04518570563364
gs,대리점,129.33309515090443,36.035586803819776
gs,대리점,127.07921154224589,37.57978367866599
gs,대리점,127.26467387448452,37.82865250863024
gs,대리점,128.97926818696504,37.716990356872365
gs,대리점,128.14885343358614,36.62199649581218
gs,대리점,126.80734004643097,35.39417292223514
gs,대리점,126.7505146722376,36.82651127712305
gs,대리점,127.0492931902676,37.182850846330254
gs,대리점,127.04138675093952,37.66058319433484
gs,대리점,127.993314972209,35.141061977659895
gs,대리점,126.59586981209664,35.177476176925424
gs,대리점,126.58488225763624,34.55783737912177
gs,대리점,126.8287818326329,37.28763909015637
gs,대리점,126.9646776,37.2879974
gs,대리점,127.01505276579178,35.782736130028226
gs,대리점,128.79983123419095,35.875485623458424
gs,대리점,128.52345135701617,35.42570696838371
gs,대리점,126.8645676,37.6079508
gs,대리점,128.5575463149032,35.89086218797182
gs,대리점,129.3681956600243,36.01990068067285
gs,대리점,128.60496481576573,35.87159266696508
gs,대리점,128.62769279853848,36.812005477060666
gs,대리점,127.91722967858765,37.30038076961003
gs,대리점,126.43653057436283,36.79362213687389
gs,대리점,127.78345569805256,36.18894114859407
gs,대리점,126.97772531944511,35.93866918046831
gs,대리점,128.9302955588729,37.7691827955117
gs,대리점,128.63414484701892,35.24061304559361
gs,대리점,126.7075099,36.068211
s-oil,공장,129.34904411441386,35.439894022065594
s-oil,저유소,126.60817915085892,35.97590162780522
s-oil,저유소,128.8708214334046,35.87261220619651
s-oil,저유소,126.5979974,37.4487518
s-oil,저유소,126.54024251754574,33.51957752362475
s-oil,대리점,127.04995834652978,37.50437674526809
s-oil,대리점,127.07219035295292,37.203965550342815
s-oil,대리점,128.57566116684447,35.89822031434562
s-oil,대리점,127.06508372818536,37.50756146839419
s-oil,대리점,128.95763425136963,35.17843583915787
s-oil,대리점,126.92995784092626,37.52013543474136
s-oil,대리점,128.58032914117024,35.834798472744055
s-oil,대리점,126.54024251754574,33.51957752362475
s-oil,대리점,126.97218035175632,37.55812691934095
s-oil,대리점,126.93060176243236,35.12607721781213
s-oil,대리점,126.928142787647,37.52183182496811
s-oil,대리점,126.99035515203596,37.56437199215381
s-oil,대리점,126.95374992480356,37.54699256039304
s-oil,대리점,126.93066897608756,37.52149250241015
s-oil,대리점,127.043891420866,37.47689803056734
hd,공장,126.40217425801868,37.005888320680455
hd,저유소,126.60817915085892,35.97590162780522
hd,저유소,126.43702843178926,34.7764022020326
hd,저유소,129.08658324993445,35.10970864524351
hd,저유소,128.74898989116286,36.60013899984632
hd,저유소,129.3818706,35.5112683
hd,저유소,129.34735325608457,35.45652595914986
hd,저유소,129.05926662723292,37.61931023096496
hd,저유소,126.64215619558628,37.51544090573943
hd,저유소,126.3302900213376,33.4662774829999
