p,q,aic,bic,stable,intl_block_p,lb_pvalue,lb_lag,n_obs,train_lb_pass,train_intl_pass
19,16,-3381.4428594309,-3116.5218483916183,True,1.0593073006536224e-28,0.0013520156429391418,24,1095,False,True
20,15,-3381.435544193274,-3116.514533153992,True,2.520357844414789e-28,0.002118679997802566,25,1095,False,True
18,17,-3381.421220888541,-3116.500209849259,True,8.388194493382122e-29,0.0015599203698762434,23,1095,False,True
8,32,-3406.125151215527,-3116.211591964992,True,4.891324228302379e-31,0.31850611542646545,14,1095,True,True
14,23,-3390.9484176686437,-3116.0303873448606,True,1.7276226574082915e-30,0.016724371894792152,19,1095,False,True
11,11,-3315.789129181152,-3115.848743491128,True,5.618204479821938e-18,0.007359585029710336,16,1095,False,True
9,9,-3295.48591679126,-3115.5395696702385,True,2.302542045887288e-13,0.0012052669535061323,14,1095,False,True
6,12,-3295.183517503102,-3115.2371703820804,True,6.095689776265495e-32,7.416742904662055e-13,14,1095,False,True
8,31,-3400.01708264472,-3115.102033036436,True,1.1817355368296286e-31,0.25619797707748143,14,1095,True,True
8,8,-3284.7146318150553,-3114.765303978535,True,2.4573056262599007e-13,0.004246478381640962,14,1095,False,True
6,21,-3339.6849727080707,-3114.7520388067937,True,1.0398056603468344e-29,1.4328102825626308e-11,14,1095,False,True
21,14,-3379.4908720021485,-3114.5698609628666,True,1.9640958847875163e-27,0.0015607871988970543,26,1095,False,True
10,8,-3294.5030276148254,-3114.556680493804,True,2.4403345562248157e-13,0.0006649495385253259,15,1095,False,True
17,19,-3384.1149296396216,-3114.195408958089,True,9.810158763434518e-29,0.003942113860067529,22,1095,False,True
6,20,-3333.929404114151,-3113.9949798551247,True,1.5994594619021825e-28,1.8069687344659645e-12,14,1095,False,True
9,32,-3408.852297916147,-3113.9402290233616,True,5.358051142296835e-32,0.7868858259348859,14,1095,True,True
9,31,-3403.3949454875,-3113.481386236965,True,1.548843291151051e-32,0.7668229109862077,14,1095,True,True
19,13,-3363.307641317587,-3113.3821592050567,True,6.090247738949768e-27,0.003989105647920491,24,1095,False,True
8,33,-3407.8715140333734,-3112.959445140588,True,6.461563201785654e-31,0.31267070606275604,14,1095,True,True
16,21,-3387.784580101662,-3112.866549777879,True,2.121973550632904e-29,0.007193630401214454,21,1095,False,True
9,10,-3297.4432299223336,-3112.4983731590614,True,1.5154352201807797e-14,0.0026793358116115095,14,1095,False,True
14,24,-3391.6865476739813,-3111.7700077079476,True,7.636187395542166e-30,0.018217134723594017,19,1095,False,True
6,22,-3341.6619940768833,-3111.7305505333557,True,6.988901820684707e-30,1.9871315607149156e-11,14,1095,False,True
12,26,-3391.5082728871485,-3111.5917329211147,True,3.703320736393618e-30,0.12234947236814425,17,1095,True,True
9,33,-3411.0912711107603,-3111.180692575724,True,7.702299044260018e-32,0.7866144884444156,14,1095,True,True
11,27,-3390.9579575990665,-3111.041417633033,True,2.1698597368108146e-30,0.14218139313361353,16,1095,True,True
16,22,-3390.884527527389,-3110.967987561355,True,9.921120818631259e-30,0.009872664091460693,21,1095,False,True
13,25,-3390.868789900108,-3110.952249934074,True,4.0261502841916e-30,0.11500218034437128,18,1095,True,True
11,29,-3400.861366519608,-3110.947807269073,True,2.0565680463293998e-32,0.20579241748673482,16,1095,True,True
7,11,-3290.892085076008,-3110.9457379549863,True,3.452779197226792e-21,0.0018726729502620912,14,1095,False,True
18,18,-3380.811290097391,-3110.8917694158586,True,1.4902565022508326e-28,0.0019381364535919102,23,1095,False,True
12,28,-3400.6991781094384,-3110.7856188589035,True,3.295568364434793e-30,0.17231502159091241,17,1095,True,True
8,9,-3285.6295997051075,-3110.6817622263366,True,3.2649144185495197e-13,0.004742742954586159,14,1095,False,True
17,20,-3385.5836138542936,-3110.6655835305105,True,8.28824008472336e-29,0.003509619443711095,22,1095,False,True
10,9,-3295.598659404651,-3110.6538026413787,True,2.8002922407397133e-13,0.0006004200219466632,15,1095,False,True
15,23,-3390.5539810307837,-3110.63744106475,True,3.241382285326969e-30,0.04091820729205464,20,1095,False,True
20,16,-3380.444508431925,-3110.5249877503925,True,5.02988513607948e-29,0.0019848899440540026,25,1095,False,True
16,12,-3340.3530950179256,-3110.421651474398,True,5.323048241269567e-29,0.002089323796292676,21,1095,False,True
7,30,-3385.0236204316025,-3110.1055901078194,True,7.367609718719942e-33,0.003202235152807453,14,1095,False,True
10,30,-3399.6943270842485,-3109.7807678337135,True,9.104929409474367e-33,0.3538612897636135,15,1095,True,True
19,17,-3379.5065713597924,-3109.58705067826,True,1.0769930876973032e-28,0.001272128856027452,24,1095,False,True
21,15,-3379.5036248761626,-3109.58410419463,True,3.252640554244818e-28,0.0024214145995185322,26,1095,False,True
8,10,-3288.997370499962,-3109.0510233789405,True,1.638261239239065e-14,0.00964291321757961,14,1095,False,True
12,11,-3313.9145671199794,-3108.975671787705,True,5.738679739699758e-18,0.007164751771659163,17,1095,False,True
22,14,-3378.4447817645823,-3108.52526108305,True,3.182262826500121e-26,0.005722750800686606,27,1095,False,True
7,32,-3392.8308667703295,-3107.915817162045,True,2.42268552495284e-31,0.0035467567643972563,14,1095,False,True
11,8,-3292.6843671996858,-3107.7395104364136,True,3.3262047477054404e-13,0.00035342683953473595,16,1095,False,True
