date,actual_retail,intl_raw,actual_refinery_pre_raw,is_excluded,intl_irf,intl_irf_up,intl_irf_down,intl_irf_diff_1,intl_irf_diff_7,intl_irf_vol_7,intl_irf_vol_14,intl_irf_ma_7,intl_irf_ma_30,intl_raw_diff_1_diag,intl_raw_diff_7_diag,intl_raw_vol_7_diag,trend,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12
2020-09-06,1162.24,345.0000518899325,,0,368.07163336386,1.1560278149704748,1.8445825928996873,-0.688554777929312,-2.873972003527456,0.23657988946575384,0.20563111025079153,369.6651000680337,372.21457946175343,0.0,-13.572348664572246,9.059054556194457,12.394250513347023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-07,1161.95,332.6088793695612,431.68,0,367.5397388790307,1.192738043256332,1.7246325280856583,-0.5318944848292517,-3.111536140786882,0.2341534651553823,0.2121991830780674,369.22059490506416,372.005789943205,-12.391172520371299,-37.112235934777516,7.650729066064658,12.396988364134154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-08,1161.52,325.4233366473118,,0,366.77659799374186,1.2089074571931677,1.972048342482065,-0.7631408852888626,-3.6540177962982057,0.237468554600618,0.23891960481420435,368.6985923627359,371.77165791143545,-7.185542722249352,-36.66562792102303,7.629890158522086,12.399726214921287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-09,1160.62,317.6952474276266,,0,365.8880162235223,1.2186450540541842,2.1072268242737486,-0.8885817702195595,-4.337947200639178,0.22553429400778954,0.2641347978568243,368.0788856197874,371.50810745353255,-7.7280892196852164,-44.791516222884184,7.237606119541385,12.402464065708418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-10,1159.74,319.64637188785764,,0,364.7499083657355,1.1447719317481773,2.282879789534983,-1.1381078577867925,-5.288731513927019,0.20729899817401923,0.2982681704910039,367.3233525463693,371.20656921840003,1.9511244602310285,-24.528337322589493,5.529257708698593,12.405201916495551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-11,1158.86,315.50883372609513,,0,363.4468227730482,1.1072671754213594,2.4103527681086687,-1.303085592687296,-6.030562083856978,0.27119825568731104,0.34938469061158905,366.4618436772468,370.8571703935546,-4.137538161762507,-29.491218163837345,5.189335716549653,12.407939767282683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-12,1158.2,315.50883372609513,,0,361.9578278379749,1.0443918540953392,2.5333867891686355,-1.4889949350733218,-6.802360303814396,0.34859423837339876,0.41768302236614224,365.49007791955904,370.4534356146522,0.0,-29.491218163837345,5.189335716549653,12.410677618069816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-13,1157.92,315.50883372609513,,0,360.59970456226785,1.018112208443103,2.3762354841501514,-1.3581232757070438,-7.471928801592128,0.3497916843549583,0.445492967511273,364.42265951933166,370.00695391421783,0.0,-29.491218163837345,5.189335716549653,12.413415468856947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-14,1157.37,318.6243845644456,442.57,0,359.21522623199456,1.029514286528258,2.413992616801504,-1.3844783302732822,-8.324512647036158,0.2720366780273897,0.4569187005822912,363.2334434268979,369.51990520163577,3.1155508383504866,-13.98449480511556,4.359857401366113,12.41615331964408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-15,1156.25,316.10983772483144,,0,357.77636277489887,1.0515783473623095,2.49044180445799,-1.4388634570956924,-9.000235218842988,0.2079978911177387,0.45059797539564483,361.9476955384917,368.98872730359903,-2.5145468396141837,-9.313498922480392,3.7480542872047704,12.41889117043121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-16,1154.73,325.07182428259546,,0,356.29756955978684,1.0562502675448942,2.5350434826568926,-1.4787932151120344,-9.590446663735463,0.12202464751091935,0.42653879233849235,360.57763172938667,368.41212538518954,8.961986557764021,7.376576854968846,4.2719921640113085,12.421629021218344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-17,1153.43,322.476296129312,,0,354.85746009244315,1.0935966935417931,2.533706160885523,-1.4401094673436887,-9.89244827329236,0.0675939306296754,0.37201353207887927,359.1644248332021,367.79436310001313,-2.5955281532834533,2.829924241454364,4.454561838066964,12.424366872005475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-18,1152.26,336.01383069127,,0,353.32325202465756,1.0714917239732349,2.6056997917588274,-1.5342080677855847,-10.123570748390648,0.06096055185295576,0.3573633088457726,357.71820044057483,367.12887186172355,13.537534561958012,20.504996965174882,6.14116477165237,12.427104722792608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-19,1151.47,336.01383069127,,0,351.9383863798943,1.1904801091364208,2.575345753899624,-1.384865644763238,-10.019441458080564,0.061486750493167174,0.33866812897591797,356.28685166084904,366.4172959783221,0.0,20.504996965174882,6.14116477165237,12.429842573579739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-20,1151.1,336.01383069127,,0,350.84089736546383,1.295520777160114,2.393009791590691,-1.0974890144304936,-9.758807196804014,0.14087806458231478,0.30719114143603843,354.8927363470198,365.6752020315465,0.0,20.504996965174882,6.14116477165237,12.432580424366872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-21,1150.44,324.51664784513247,425.02,0,349.8977852960994,1.3502646920563728,2.293376761420772,-0.9431120693644175,-9.31744093589515,0.22157077932722158,0.24946208062771721,353.5616733561777,364.9109716043665,-11.497182846137548,5.892263280686848,8.20433977521253,12.435318275154003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-22,1149.22,318.2780109751286,,0,348.7409868439243,1.344538084594305,2.5013365367694442,-1.15679845217511,-9.035375930974567,0.22432975759316626,0.207847944066619,352.27090536603845,364.11739645107053,-6.238636870003859,2.1681732502971727,8.57081333143307,12.438056125941136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-23,1148.08,316.6939472918384,,0,347.51972486101243,1.4358160801006945,2.6570780630124653,-1.2212619829118694,-8.777844698774402,0.20894417966686898,0.1750718451911938,351.01692755192784,363.2916813733283,-1.5840636832901964,-8.377876990757045,7.676693025653093,12.44079397672827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-24,1146.98,313.7539765211446,,0,346.26251388880087,1.3777957804587233,2.635006752670284,-1.257210972211567,-8.59494620364228,0.192584459913691,0.16875041014323516,349.7890780942647,362.43295302646925,-2.939970770693833,-8.722319608167425,7.68824777194174,12.4435318275154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-25,1146.23,322.7047294768726,,0,345.08741823232725,1.4398412863315257,2.6149369428051195,-1.1750956564736157,-8.235833792330311,0.13725700183882508,0.17317696253061815,348.6125304096461,361.5395014349901,8.950752955728035,-13.309101214397401,6.285828920478554,12.446269678302533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-26,1145.54,322.7047294768726,,0,343.9348977171699,1.50724962304951,2.6597701382068792,-1.1525205151573346,-8.003488662724408,0.10206681034194197,0.1699502032909535,347.46917488639974,360.60839546363525,0.0,-13.309101214397401,6.285828920478554,12.449007529089664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-27,1145.23,322.7047294768726,,0,342.97124157419904,1.5375881262895,2.5012442692604275,-0.9636561429708763,-7.86965579126479,0.12256643441336044,0.18895174200487352,346.3449383447904,359.6510410807627,0.0,-13.309101214397401,6.285828920478554,12.451745379876797,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-28,1144.85,321.4346783064854,419.39,0,341.8678918951934,1.4355331793673847,2.5388828583730136,-1.103349679005646,-8.029893400906019,0.09495381208305766,0.18954840687779892,345.1978107160896,358.66971790722704,-1.2700511703872053,-3.0819695386470585,4.662712918869114,12.454483230663929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-29,1143.56,326.2443079083117,,0,340.6420548096274,1.4738844732673237,2.6997215588332875,-1.2258370855660132,-8.098932034296922,0.09959761346529576,0.18061834041336275,344.0408204254758,357.65959955530167,4.809629601826316,7.966296933183116,4.2219317736744175,12.457221081451062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-30,1142.93,320.3394335570301,391.08,0,339.48220189279203,1.5329431404336826,2.6927960572691303,-1.159852916835348,-8.0375229682204,0.09561792638326698,0.16547159946918633,342.8926028585871,356.62063045106754,-5.904874351281649,3.645486265191664,4.9408839387624335,12.459958932238193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-10-01,1142.56,324.4728456029272,,0,338.40438831678284,1.4846056691294378,2.5624192451386323,-1.0778135760091914,-7.858125572018025,0.08498652280494493,0.15308313544258523,341.77001349115596,355.55308953529226,4.133412045897103,10.7188690817826,4.837367241498609,12.462696783025326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-02,1142.29,310.00590344228715,,0,337.4148922064838,1.6031371037454636,2.592633214044487,-0.9894961102990578,-7.672526025843467,0.09431519115266894,0.12059928621437215,340.67393834460694,354.4593871613697,-14.46694216064003,-12.698826034585466,6.620088741299796,12.465434633812457,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-03,1141.54,310.00590344228715,,0,336.3161005881027,1.6124279521657832,2.711219570546927,-1.0987916183810853,-7.618797129067218,0.09108698414354097,0.09721402869367742,339.5855387547402,353.3353025183177,0.0,-12.698826034585466,6.620088741299796,12.46817248459959,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-04,1141.05,310.00590344228715,,0,335.24837554548407,1.5540805788216463,2.621805621440151,-1.0677250426186333,-7.722866028714975,0.07427465988199501,0.09796962788616288,338.4822721792094,352.19433554127033,0.0,-12.698826034585466,6.620088741299796,12.470910335386721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-05,1140.22,314.31904683094933,,0,334.0854701704048,1.4281323707889333,2.5910377458682237,-1.1629053750792764,-7.782421724788605,0.07762133816646842,0.08531490826724837,337.3704976470968,351.0385116088908,4.3131433886621835,-7.115631475536077,7.020774191409641,12.473648186173854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-06,1139.04,323.2168836086658,,0,332.9793138253851,1.5503757325149627,2.6565320775346795,-1.1061563450197127,-7.662740984242305,0.05933733981617385,0.08513962064216189,336.2758203636336,349.868767624275,8.897836777716464,-3.0274242996459293,7.721295537547697,12.476386036960985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-07,1138.27,331.10067080416235,420.26,0,331.9910001238368,1.6508407481521958,2.639154449700575,-0.988313701548293,-7.49120176895525,0.06322868017799967,0.0877772460318612,335.2056486823543,348.6838096657685,7.883787195496552,10.761237247132271,7.8502956989494335,12.479123887748118,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-08,1137.52,330.3518688319424,,0,331.27279646110634,1.765976550631624,2.4841802133620074,-0.7182036627304456,-7.131591855676504,0.14681967355771844,0.12721151788850263,334.18684984582904,347.5003496146807,-0.748801972219951,5.879023229015218,7.797909618072632,12.48186173853525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-09,1136.94,335.61644044679406,,0,330.6624402231962,1.8897816125657143,2.5001378504759075,-0.610356237910139,-6.752451983287585,0.2139966954679224,0.17289537082363834,333.22221384821654,346.3261637480031,5.264571614851661,25.61053700450691,3.9687378508751814,12.484599589322382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-10,1136.56,335.61644044679406,,0,330.12186061055735,1.9393087624603593,2.4798883750991516,-0.5405796126388509,-6.194239977545351,0.2556296877184436,0.21246081287748764,332.33732242285294,345.17189548949716,0.0,25.61053700450691,3.968737850875182,12.487337440109513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-11,1136.39,335.61644044679406,,0,329.7016594591039,1.9311624327343746,2.3513635841878497,-0.4202011514534547,-5.546716086380172,0.29288506635972433,0.26107020966457367,331.5449344105129,344.04705671236576,0.0,25.61053700450691,3.968737850875182,12.490075290896646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-12,1136.01,329.72513950715506,,0,329.32586461735457,1.8520377648772988,2.227832606626626,-0.3757948417493253,-4.759605553050221,0.2776240217159393,0.29758950867212774,330.86499076007715,342.9593246050117,-5.891300939638995,15.40609267620573,5.32920619841559,12.492813141683778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-13,1135.4,325.0165368459234,,0,328.9330378715047,1.9383224442398,2.331149190089541,-0.39282674584984534,-4.046275953880354,0.2200523187944529,0.3095735326001242,330.2869513380943,341.9037690486529,-4.70860266123168,1.799653237257587,4.9471575371320355,12.49555099247091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-14,1134.85,323.11484400853703,425.6,0,328.5830077937371,1.9997212924207133,2.349751370188453,-0.35003007776759887,-3.4079923300996597,0.13904469287794416,0.31996246260968303,329.80009529093724,340.88269510071103,-1.9016928373863493,-7.985826795625314,3.643732751080237,12.498288843258042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-15,1134.34,328.8205577915838,,0,328.32695951605047,1.9594078606090646,2.2154561382956373,-0.2560482776866593,-2.9458369450558735,0.11919071038087528,0.3358161233075208,329.37926144164345,339.90104832541607,5.705713783046747,-1.5313110403586165,4.480154347216087,12.501026694045175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-16,1133.73,326.92100348985934,,0,328.0825893270484,1.9976441810586105,2.2420143700606845,-0.24437018900204066,-2.579850896147775,0.10109741811117468,0.3485912214201349,329.0107113136224,338.9605489843248,-1.8995543017244358,-8.695436956934714,3.782784689743758,12.503764544832306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-17,1133.24,326.92100348985934,,0,327.8488238832075,2.016841991850048,2.2506074356909482,-0.23376544384092313,-2.2730367273498473,0.07794126791467017,0.34270442461403217,328.68599178114385,338.0602611106836,0.0,-8.695436956934714,3.782784689743758,12.506502395619439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-18,1133.01,326.92100348985934,,0,327.70024444809894,1.9572758014148526,2.1058552365234857,-0.14857943510855876,-2.0014150110049513,0.08927287433163285,0.33515839787212304,328.4000753510002,337.2061608581316,0.0,-8.695436956934714,3.782784689743758,12.509240246406572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-19,1132.58,324.6126051982462,,0,327.5408251889372,1.81909481518808,1.9785140743497418,-0.15941925916172295,-1.785039428417349,0.09041841637834819,0.29658396672555665,328.1450697183692,336.3929088184331,-2.308398291613173,-5.1125343089088915,3.2543702066747886,12.511978097193703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-20,1132.01,318.18918626742857,,0,327.3566780549929,1.8800739130166355,2.064221046960898,-0.18414713394429327,-1.576359816511797,0.06935197898459666,0.24101472990104653,327.9198754588675,335.610101508084,-6.423418930817604,-6.827350578494816,3.644858615985438,12.514715947980836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-21,1131.32,318.85476146353415,418.12,0,327.1582141229193,1.915078306713811,2.113542238787559,-0.19846393207365054,-1.4247936708178486,0.042243252263889745,0.17707920430150242,327.71633350589354,334.8521158023114,0.6655751961055785,-4.260082545002888,3.6652163496551764,12.517453798767967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-22,1130.66,313.3968347757887,,0,326.95271598496595,1.8340078232401817,2.0395059611935005,-0.2054981379533274,-1.3742435310845167,0.03556407706142909,0.14391483089570486,327.52001300145287,334.1258401070128,-5.4579266877454415,-15.423723015795076,2.782229692840138,12.5201916495551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-23,1130.17,312.4374184899208,,0,326.57225092327366,1.7520492487202723,2.132514310412569,-0.38046506169229133,-1.5103384037747674,0.07804196922227563,0.1175295350236401,327.3042503723422,333.42759097575487,-0.9594162858679169,-14.483584999938557,2.8217518002987116,12.522929500342231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-24,1129.77,312.4374184899208,,0,326.1385310040331,1.7143373085897835,2.148057227830332,-0.4337199192405592,-1.7102928791744034,0.11402696182516649,0.10268771974540172,327.05992281817447,332.75679154626255,0.0,-14.483584999938557,2.8217518002987116,12.525667351129364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-25,1129.46,312.4374184899208,,0,325.70337880196894,1.6171086868756024,2.0522608889397134,-0.4351522020641596,-1.9968656461300043,0.12485140442012597,0.10427279090576941,326.77465629729875,332.11065689858395,0.0,-14.483584999938557,2.8217518002987116,12.528405201916495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-26,1129.11,300.3005241495657,,0,325.31428080362735,1.5347556460575693,1.9238536443991643,-0.3890979983415832,-2.2265443853098645,0.11614261016096047,0.1052143986900337,326.45657852796876,331.48996966813246,-12.13689434035507,-24.312081048680454,4.748286296807561,12.531143052703628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-27,1128.47,301.9696134948507,,0,324.7253759506149,1.5519979461991293,2.140902799211676,-0.5889048530124796,-2.631302104378051,0.13719840478497647,0.13047006243687853,326.0806782273433,330.88177414734645,1.6690893452849878,-16.219572772577862,4.893199700886845,12.53388090349076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-28,1127.78,299.8662756139751,388.52,0,324.1062936364286,1.5775965601435433,2.1966788743297245,-0.6190823141863007,-3.051920486490701,0.13863620258692458,0.1556962164877099,325.64468958641606,330.2897208720542,-2.1033378808755856,-18.988485849559027,4.720780213204559,12.536618754277892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-29,1127.1,296.48269706926425,,0,323.51493610899627,1.5137085794998728,2.105066106932192,-0.591357527432308,-3.4377798759696816,0.10413449683711475,0.17025064256443842,325.15357817556327,329.7188169153666,-3.383578544710872,-16.914137706524457,4.582820365955031,12.539356605065024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-30,1126.21,291.9985777544294,,0,322.8587513868621,1.4489382199598906,2.105122942094127,-0.656184722134185,-3.7134995364115753,0.10740139193625459,0.1865603936064953,324.62307824179015,329.1647018985022,-4.484119314834857,-20.438840735491397,4.589698490882566,12.542094455852157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-10-31,1125.45,291.9985777544294,,0,322.0806891970071,1.4114744413344487,2.189536631189407,-0.7780621898550066,-4.057841807026023,0.13177775068776545,0.21046596591360675,324.0433865550722,328.62057859450965,0.0,-20.438840735491397,4.589698490882566,12.544832306639288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-11-01,1124.51,291.9985777544294,,0,321.34325123227813,1.3560891800903159,2.093527144819315,-0.7374379647289402,-4.360127569690803,0.1259170807196239,0.21260055938970626,323.42051118797343,328.08485722870284,0.0,-20.438840735491397,4.589698490882566,12.54757015742642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-02,1123.7,277.7877818476044,,0,320.4391905570317,1.2187918344227424,2.12285250966917,-0.9040606752464555,-4.875090246595676,0.11666204223484763,0.22594274742596748,322.7240697241741,327.5556268943337,-14.210795906825012,-22.51274230196134,5.296369401487417,12.550308008213552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-03,1122.34,304.2523682279529,,0,319.2962253575363,1.1965404190432456,2.339505618538657,-1.1429651994953929,-5.429150593078589,0.19391786109384504,0.26278171123672156,321.9484767823057,327.0238885547355,26.46458638034852,2.2827547331021947,12.500377250707487,12.553045859000685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-04,1121.22,305.224653466657,,0,318.340204370622,1.465575407221606,2.4215963941359,-0.9560209869142682,-5.766089265806556,0.190379132922822,0.25705117590214543,321.1247497443333,326.49904636140946,0.972285238704103,5.358377852681883,12.454721837032178,12.555783709787816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-05,1120.47,314.3138262880099,,0,317.6132938320509,1.566261379766822,2.2931719183379045,-0.7269105385711327,-5.901642276945381,0.16843306538769925,0.22683401457439786,320.281657990484,325.986845694965,9.089172821352918,17.831129218745673,12.652835452260716,12.558521560574949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-06,1119.96,310.5599980322976,,0,316.93207619647546,1.641303640723062,2.3225212762985343,-0.6812176355754218,-5.926675190386618,0.1640110035905716,0.21131012846900665,319.4349901061431,325.4848815640529,-3.7538282557123352,18.561420277868194,12.588040847162862,12.56125941136208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-07,1119.36,310.5599980322976,411.52,0,316.3246107184298,1.7309137090469608,2.338379187092607,-0.6074654780456399,-5.756078478577251,0.18697196769135593,0.19998921322632168,318.61269318063205,324.98660870596365,0.0,18.561420277868194,12.588040847162862,12.563997262149213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-08,1119.02,310.5599980322976,,0,315.81573046198633,1.722069264307797,2.2309495207512757,-0.50888025644349,-5.527520770291801,0.2211023159003991,0.19330952079674316,317.8230473563046,324.49171838059004,0.0,18.561420277868194,12.588040847162862,12.566735112936344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-09,1118.69,309.76512948599503,,0,315.19364346983014,1.6536868018003066,2.2757737939564358,-0.6220869921561984,-5.245547087201544,0.22246503754162292,0.17285099937158013,317.0736834867044,323.9941111425658,-0.7948685463025527,31.977347638390654,10.428942865412656,12.569472963723477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-10,1118.16,330.14575173299534,,0,314.6764948639638,1.8291897456872768,2.3463383515536176,-0.517148605866339,-4.61973049357249,0.15275066415890728,0.1781137537295595,316.4137219876226,323.49327232272776,20.380622247000304,25.893383505042436,8.34535961602528,12.572210814510608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-11,1117.8,345.5355160604409,,0,314.44371966689783,2.0878198047320544,2.3205950017980705,-0.23277519706596195,-3.896484703724184,0.16335398958561098,0.21965801832386156,315.85708131566207,322.99720082437926,15.389764327445562,40.310862593783895,9.286305018476547,12.574948665297741,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-11-12,1117.58,336.89522187453065,,0,314.65177940691893,2.3356138246547373,2.12755408463364,0.20805974002109906,-2.961514425131952,0.31384728295567305,0.3256558573023654,315.4340078263575,322.52115887555976,-8.64029418591025,22.581395586520728,10.557356858696348,12.577686516084873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
