date,유종,국내유가_원L,적정가격_미정책_원L,적정범위_미정책_하한_원L,적정범위_미정책_상한_원L,적정가격_정책적용_원L,적정범위_정책적용_하한_원L,적정범위_정책적용_상한_원L,정책효과_원L,미정책_vs_pred_gross_diff_원L,pred_gross,band_low,band_high,기준유류세_exVAT_원L,정책감면액_exVAT_원L,정책감면액_VAT포함참고_원L,정책적용_시프트_원L,유류세정책명,유류세인하율_pct,유류세정책_적용여부,최고가격제정책명,정유사공급가격상한_원L,최고가격제_적용여부,최고가격제_수치반영여부,정책적용여부_전체,그래프_핑크기간,정책라벨,selected_model_name,selected_band_coverage,fair_retail_direct,retail_gap_원L,미정책_valid,미정책_inside,미정책_above,미정책_below,정책적용_valid,정책적용_inside,정책적용_above,정책적용_below
2019-11-12,경유,1380.34,1377.0728783958457,1363.5362144738644,1386.208294071579,1377.0728783958457,1363.5362144738644,1386.208294071579,0.0,0.0,1377.0728783958457,1363.5362144738644,1386.208294071579,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1377.0728783958457,3.267121604154454,True,True,False,False,True,True,False,False
2019-11-13,경유,1380.28,1376.241576007704,1362.704912085723,1385.3769916834376,1376.241576007704,1362.704912085723,1385.3769916834376,0.0,0.0,1376.241576007704,1362.704912085723,1385.3769916834376,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1376.241576007704,4.038423992295975,True,True,False,False,True,True,False,False
2019-11-14,경유,1380.18,1375.604251147079,1362.0675872250977,1384.7396668228123,1375.604251147079,1362.0675872250977,1384.7396668228123,0.0,0.0,1375.604251147079,1362.0675872250977,1384.7396668228123,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1375.604251147079,4.575748852921379,True,True,False,False,True,True,False,False
2019-11-15,경유,1380.27,1374.8189423996391,1361.282278477658,1383.9543580753727,1374.8189423996391,1361.282278477658,1383.9543580753727,0.0,0.0,1374.8189423996391,1361.282278477658,1383.9543580753727,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1374.8189423996391,5.451057600360855,True,True,False,False,True,True,False,False
2019-11-16,경유,1380.14,1375.0786419791605,1361.5419780571794,1384.214057654894,1375.0786419791605,1361.5419780571794,1384.214057654894,0.0,0.0,1375.0786419791605,1361.5419780571794,1384.214057654894,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1375.0786419791605,5.061358020839634,True,True,False,False,True,True,False,False
2019-11-17,경유,1380.0,1374.3064086528818,1360.7697447309008,1383.4418243286154,1374.3064086528818,1360.7697447309008,1383.4418243286154,0.0,0.0,1374.3064086528818,1360.7697447309008,1383.4418243286154,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1374.3064086528818,5.693591347118172,True,True,False,False,True,True,False,False
2019-11-18,경유,1380.13,1374.0354374543488,1360.4987735323675,1383.1708531300824,1374.0354374543488,1360.4987735323675,1383.1708531300824,0.0,0.0,1374.0354374543488,1360.4987735323675,1383.1708531300824,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1374.0354374543488,6.094562545651343,True,True,False,False,True,True,False,False
2019-11-19,경유,1379.84,1373.9807245269649,1360.4440606049836,1383.1161402026985,1373.9807245269649,1360.4440606049836,1383.1161402026985,0.0,0.0,1373.9807245269649,1360.4440606049836,1383.1161402026985,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1373.9807245269649,5.859275473035268,True,True,False,False,True,True,False,False
2019-11-20,경유,1379.68,1373.9403940475306,1360.4037301255496,1383.0758097232642,1373.9403940475306,1360.4037301255496,1383.0758097232642,0.0,0.0,1373.9403940475306,1360.4037301255496,1383.0758097232642,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1373.9403940475306,5.739605952469447,True,True,False,False,True,True,False,False
2019-11-21,경유,1379.7,1374.3996417835313,1360.8629778615502,1383.5350574592649,1374.3996417835313,1360.8629778615502,1383.5350574592649,0.0,0.0,1374.3996417835313,1360.8629778615502,1383.5350574592649,528.75,0.0,0.0,0.0,,0.0,False,,,False,,False,False,,direct,0.7,1374.3996417835313,5.300358216468794,True,True,False,False,True,True,False,False
